B1,B2,B3,Cloud_Cover,Cloud_Cover_Land,Image_ID,Image_Quality_OLI,Image_Quality_TIRS,MNDWI,NDBI,NDVI,QA_PIXEL,Timestamp,.geo
19676,19577,18269,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1521821392532795,-0.2176797509238513,0.1082920628194602,22018,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18189,17785,16256,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1064901473641221,-0.1210873422382913,0.0499122146977677,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16912,16160,14215,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.35355170443725,-0.2199241640813512,-0.1005972298699648,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16363,15597,13834,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3452618271989108,-0.2265808971339957,-0.0822518263859046,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13292,12065,10603,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0241590354792692,-0.273083581017082,0.3621527171064127,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
11670,10502,9364,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0518428513568246,-0.3182832392702454,0.4361394101876675,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18169,17881,16512,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0806282722513089,-0.1584748554826729,0.1259643096270851,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13523,12447,11032,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0308353578770323,-0.2372127229270086,0.2694208639879268,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14184,13045,11474,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0069328652917946,-0.268235902741852,0.3296721922777043,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16985,16254,14574,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0865983224603914,-0.2381692680803432,0.2161617395553383,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13483,12203,10695,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0363128491620111,-0.2765301629238221,0.380617069769024,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17993,17760,16764,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.2171640165541276,-0.1768523113333587,-0.0193396526496596,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16787,16093,14650,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0274573061682505,-0.1266532308855019,0.1451525141631725,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16704,16151,15202,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3552643309262726,-0.2346280029632765,-0.1083084919361002,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14507,13311,11756,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0135356496249676,-0.2809878405127722,0.3383009453781512,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15719,14656,12950,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0371200896968726,-0.2558643312496131,0.2859089324756804,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16299,15512,14221,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1209995270376793,-0.1840632202831741,0.1166160640353298,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13724,12561,11063,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0008594562808160311,-0.2631930082060177,0.3257711024752301,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12993,11755,10255,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0124229583975346,-0.2574778401666843,0.3401580730146782,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15568,14548,13050,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0650857900204176,-0.1866400415789041,0.307808260476334,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15243,14289,12641,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0384883959745327,-0.2627633775314163,0.2960724098917084,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17351,16786,15103,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1060417429512999,-0.2152867060941116,0.1685983619224231,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16042,15216,13952,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0068337129840546,-0.1346589171000305,0.1992240543161978,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15560,14476,12785,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0464497646818088,-0.2481930820856995,0.2666666666666666,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12614,11318,10023,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0504026527711984,-0.2988680199835578,0.4159456757781531,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16128,15280,13606,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0454091432961967,-0.2161761458629065,0.2367357413228973,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13954,12768,11192,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0171679473106476,-0.2852867676549532,0.3703947368421053,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16782,16114,14523,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3512909979064899,-0.2243422150525671,-0.1000531545160894,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16516,15795,14356,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0840853313196148,-0.2911991584852735,0.2695357389105953,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17600,17345,16552,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3536700061337149,-0.2592905009606823,-0.082397131637357,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16671,15793,14105,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0867973956928766,-0.244518103008669,0.2205169880911449,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18840,18755,17537,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1673434067762763,-0.2544403385385624,0.136477766678366,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14993,13842,12229,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0106193958927317,-0.2702669754967695,0.3300146786648797,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15883,15038,13418,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0621046377520707,-0.1155413271245634,0.2273848025873387,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12972,11672,10187,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0135089333268774,-0.2852801584320688,0.3684516668484385,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13325,12009,10546,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0483237828813788,-0.2758384241366413,0.3909881745276607,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13398,12323,11104,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1214494817627976,-0.1548506350247451,0.3199754651400531,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18203,17824,16470,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1062229237330825,-0.2003725625694799,0.1415835643055119,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18446,18038,16523,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0826235093696763,-0.1719059588939819,0.1392921829629416,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16790,15982,14760,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1330396475770925,-0.0553841633612457,0.2326698695950583,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17282,16848,15408,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0530100488614363,-0.077010101010101,0.1718640093786635,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13739,12433,10899,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0011022320198401,-0.2698156914090039,0.3403735072114532,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17886,17336,15796,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0482904051815032,-0.0026082719481785,0.0850549041503815,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13342,12099,10657,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0046233596413393,-0.2959350657851672,0.3716700730938442,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15509,14370,12580,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0354761708782615,-0.259479271991911,0.293735800064914,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16125,15351,13934,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0165855035641188,-0.1848561161257463,0.2497090160265019,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16690,16116,14868,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1019298722478934,-0.0442686504610226,0.1775165406427221,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18375,18028,16609,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0948221877986882,-0.1985525855025096,0.1518958940991698,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13938,12667,11061,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0086933142140168,-0.2485896451580599,0.3269947138751907,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15693,14709,12859,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3112062812276945,-0.2228485964104924,-0.0507702612190221,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16927,16279,14919,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0340310507346825,-0.2381030476971436,0.2541809724221952,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12975,11722,10219,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0245322642229858,-0.2624634942449751,0.3556670602125147,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17392,16758,15268,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0783532536520584,-0.0741642912671676,0.1975155279503105,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17159,16547,15326,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3768753930464468,-0.2600416066570651,-0.0954623779437105,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13866,12771,11638,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0918454935622317,-0.1496292694785462,0.2757806703985971,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16220,15464,13854,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0779645191409897,-0.2175118858954041,0.1904316105497627,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17605,17223,15627,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0972861004809886,-0.1518949764158723,0.1047769693135083,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16682,16049,14827,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1759344171182437,0.0327776828643252,0.1661370056497175,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16773,16128,14593,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0877310673822301,-0.2292578481690229,0.2006766107950177,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14685,13533,11638,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3067594879856277,-0.1833333333333333,-0.0850889752505624,21952,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18068,17771,16648,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3664382156194853,-0.3001495988032095,-0.0382938770035544,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18334,18178,16983,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0374465485644471,-0.0716978908919524,0.071571630537229,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14841,13755,12212,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0303319040813085,-0.1752367634907519,0.2548354258568035,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12737,11584,10222,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0624598734293313,-0.2521868241825635,0.3742605122391866,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15667,14756,13071,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0756254114549045,-0.2714596102085157,0.2687441348736368,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
19630,19947,19151,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1741156274906505,-0.2260937006290753,0.0851956372511631,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16329,15697,14622,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3717984801576133,-0.2433470817560314,-0.1124823553135712,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12786,11464,10114,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0287141073657927,-0.2946599064989794,0.3928875035420799,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16795,15966,14886,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0222660098522167,-0.2228103465494856,0.3197520883858798,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17281,16970,16100,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.350104821802935,-0.2458888780772599,-0.0900756848950005,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17996,17503,16227,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0357429360905606,-0.0364309801536845,0.0985585374428688,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15635,14773,13531,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0688504283797268,-0.0222222222222222,0.100060971478897,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12606,11310,9935,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0566396049945401,-0.2684963023829088,0.3923301706410765,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18231,18138,16936,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0793901013779795,0.0403961018547626,0.0716166403370194,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
19049,18923,17764,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0937413416248499,-0.1663929319816503,0.1090468497576736,21762,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13089,11806,10338,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0176272152800874,-0.2952518837813827,0.3835231266694784,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13269,12096,10588,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0080104932777439,-0.2630064732678014,0.3407504363001745,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13825,12627,11290,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0059432093330398,-0.2705972483799917,0.3437310107352643,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13259,12000,10487,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0289365248391129,-0.2510615353508121,0.3497182330485366,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13051,11721,10197,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.023836875358989,-0.2648979311292872,0.3603636901241869,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
18243,18134,16895,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1282136894824707,-0.2139093782929399,0.131471867545952,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13193,11911,10447,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0426575028636884,-0.2795314231438974,0.3874622356495468,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17498,17058,15589,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1365558471857684,-0.2595116766186263,0.1790804530422312,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17128,16604,15118,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0683715914342936,-0.0303691275167785,0.1308003928308372,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13073,11891,10358,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0158885837583366,-0.2531725652190093,0.3098136839239176,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16931,16347,14949,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0728049086798952,-0.2409153667636085,0.2171031780332497,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17706,17366,15924,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.032828206140484,-0.0516424070046288,0.1243143334128309,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16735,16001,14374,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0561351947097722,-0.2280511988462231,0.233983455105368,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13719,12727,11785,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.2033663433264609,-0.0475884760452612,0.2805990647787842,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15407,14496,13309,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3215172276834475,-0.4092422081009813,0.1091076106555982,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16051,15132,13796,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0068747075549796,-0.1652791454062602,0.2247381295866524,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16520,15960,15287,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.2079069405943159,0.0450062757755065,0.1436240169632552,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15805,14846,13269,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0586357348089815,-0.148749251262158,0.2575014831236144,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16763,16201,14719,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3295095294011381,-0.2039678284182305,-0.0992819607685827,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16785,16052,14305,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.2532305401025012,-0.147002902031422,-0.0705858503952969,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13774,12643,11171,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0422257469884683,-0.2204444159425401,0.3286093270036302,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17185,16811,15840,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.2835784611644585,-0.1844472118444721,-0.077287916352269,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13227,12027,10549,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0192450725176645,-0.2513401850650459,0.3377135348226018,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16855,16344,15104,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.2899479033222307,-0.2643454408706809,0.0126501541405336,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13323,12394,11892,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.2987587345578913,0.0523926702821511,0.2471779391881269,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17676,17413,16522,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1159743329956096,-0.0809956816346592,-0.0183638334502327,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16786,16201,14578,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0406910336950314,-0.1357643578365168,0.1493280400898116,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14216,12953,11432,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0152467912826255,-0.2526552740876954,0.3342563825476158,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16108,15204,13674,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0323895809739524,-0.2233903953946371,0.2432033005942301,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13793,12831,11761,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1888965517241379,-0.0598020233972348,0.2658046444972804,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13714,12495,10957,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0070309268875511,-0.2783140175678835,0.3408772421524663,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15991,15264,14160,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.132990448199853,0.0209948409523546,0.1228325528414124,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
19538,19279,17775,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1295396053760366,-0.1942115944586605,0.1108314410002462,22080,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17865,17443,15728,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0795524744320131,-0.1466208476517755,0.12,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12918,11580,10240,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0486365959028197,-0.2973730079681275,0.4124703490342257,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13380,12197,11012,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.2159766473247659,-0.0618769053308066,0.3138507543835803,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17190,16530,15191,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1163913448115402,0.0325201065174704,0.1001406985991313,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16788,16394,15817,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1009492411754675,0.0124140814886443,0.0882700227514903,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15567,14860,13745,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1480987945086615,0.0063562775031238,0.161159254674158,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15971,15468,14629,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0194425087108013,-0.0199888563866833,0.0104529616724738,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16221,15433,13828,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.068211664735419,-0.2516209089498992,0.2496051042215133,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17026,16552,15307,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1247891592098116,-0.0013959745171197,0.1553147877013177,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
15835,14822,12902,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.3342985676612027,-0.2030950170225936,-0.0958317826572385,21952,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17054,16427,15113,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.015279361459521,-0.152530389144209,0.2104646845457401,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14018,12820,11220,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0099918984607075,-0.2833078101071976,0.3436817685589519,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
12923,11785,10660,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1423974255832663,-0.143288084464555,0.3182608695652174,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
14233,13054,11519,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0121254722783586,-0.2705981575191384,0.3247429653679654,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13791,12628,11071,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0137633067569373,-0.2735629248986627,0.3562882392929979,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
13232,11931,10462,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0230190969790353,-0.3049519398534403,0.3958601968103156,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16636,15768,14227,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.0587807217756607,-0.082996705343074,0.1853872687362809,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17040,16562,15459,3.08,3.08,LC09_231062_20231011,9.0,9.0,-0.1463360759843172,0.0828334463512597,0.0786123976321197,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
19031,18713,17149,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.0954327690833599,-0.1550211826481293,0.1051669997145304,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
17163,16631,15431,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.1202584485825256,-0.2071447265113844,0.0943385035143391,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
16312,15575,13993,3.08,3.08,LC09_231062_20231011,9.0,9.0,0.333619251846557,-0.2138962280060711,-0.0928034281393101,21824,2023-10-11T14:13:07,"{""type"":""MultiPoint"",""coordinates"":[]}"
